episode,step,state,action,next_state,reward,trajectory
271,1.0,55.0,1.0,132.0,0.46269071102142334,
271,2.0,132.0,0.0,134.0,0.3533531427383423,
271,3.0,134.0,1.0,52.0,0.310111939907074,
271,4.0,52.0,1.0,360.0,0.41809266805648804,
271,5.0,360.0,1.0,0.0,0.5492163896560669,
271,6.0,0.0,1.0,366.0,0.3573002517223358,
271,7.0,366.0,1.0,351.0,0.38719916343688965,
271,8.0,351.0,2.0,248.0,0.39802026748657227,
271,9.0,248.0,1.0,30.0,0.3397437632083893,
271,10.0,30.0,1.0,236.0,0.3501783013343811,
271,11.0,236.0,1.0,376.0,0.6757239699363708,
271,12.0,376.0,0.0,231.0,0.5325813293457031,
271,13.0,231.0,1.0,198.0,0.5906234383583069,
271,14.0,198.0,1.0,196.0,0.696709930896759,
271,15.0,196.0,1.0,195.0,0.6233128905296326,
271,16.0,195.0,1.0,180.0,0.6186153292655945,
271,17.0,180.0,1.0,315.0,0.7569350004196167,
271,18.0,315.0,1.0,185.0,0.5548658967018127,
271,19.0,185.0,1.0,179.0,0.8004791140556335,
271,20.0,179.0,2.0,418.0,0.6905091404914856,
271,21.0,418.0,1.0,251.0,0.7821226716041565,
271,22.0,251.0,1.0,164.0,0.628237247467041,
271,23.0,164.0,1.0,174.0,0.7404087781906128,
271,24.0,174.0,0.0,159.0,0.7901092767715454,
271,25.0,159.0,0.0,167.0,0.7589141726493835,
271,26.0,167.0,1.0,166.0,0.8351469039916992,
271,27.0,166.0,1.0,391.0,0.2390749305486679,
271,,,,,,"[{'state': 55, 'action': 1}, {'state': 132, 'action': 0}, {'state': 134, 'action': 1}, {'state': 52, 'action': 1}, {'state': 360, 'action': 1}, {'state': 0, 'action': 1}, {'state': 366, 'action': 1}, {'state': 351, 'action': 2}, {'state': 248, 'action': 1}, {'state': 30, 'action': 1}, {'state': 236, 'action': 1}, {'state': 376, 'action': 0}, {'state': 231, 'action': 1}, {'state': 198, 'action': 1}, {'state': 196, 'action': 1}, {'state': 195, 'action': 1}, {'state': 180, 'action': 1}, {'state': 315, 'action': 1}, {'state': 185, 'action': 1}, {'state': 179, 'action': 2}, {'state': 418, 'action': 1}, {'state': 251, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 1}]"
272,1.0,400.0,1.0,287.0,0.6575375199317932,
272,2.0,287.0,0.0,200.0,0.6052203178405762,
272,3.0,200.0,1.0,208.0,0.47839412093162537,
272,4.0,208.0,1.0,145.0,0.548561692237854,
272,5.0,145.0,1.0,146.0,1.3217427730560303,
272,6.0,146.0,0.0,148.0,0.6531423330307007,
272,7.0,148.0,0.0,227.0,0.6601840853691101,
272,8.0,227.0,2.0,151.0,1.039762020111084,
272,9.0,151.0,0.0,152.0,0.6706148386001587,
272,10.0,152.0,0.0,153.0,0.5394913554191589,
272,11.0,153.0,0.0,155.0,0.20348811149597168,
272,12.0,155.0,1.0,164.0,0.38977938890457153,
272,13.0,164.0,1.0,174.0,0.7400302290916443,
272,14.0,174.0,0.0,159.0,0.7903476357460022,
272,15.0,159.0,0.0,167.0,0.7588149905204773,
272,16.0,167.0,1.0,166.0,0.8342026472091675,
272,17.0,166.0,1.0,391.0,0.2578906714916229,
272,,,,,,"[{'state': 400, 'action': 1}, {'state': 287, 'action': 0}, {'state': 200, 'action': 1}, {'state': 208, 'action': 1}, {'state': 145, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 0}, {'state': 153, 'action': 0}, {'state': 155, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 1}]"
273,1.0,324.0,0.0,326.0,0.48241379857063293,
273,2.0,326.0,1.0,280.0,0.7884060740470886,
273,3.0,280.0,0.0,397.0,0.7738922238349915,
273,4.0,397.0,0.0,385.0,0.5831263065338135,
273,5.0,385.0,1.0,91.0,1.0277955532073975,
273,6.0,91.0,0.0,85.0,1.0094000101089478,
273,7.0,85.0,1.0,314.0,0.808334231376648,
273,8.0,314.0,0.0,347.0,0.6629031300544739,
273,9.0,347.0,0.0,82.0,0.7015089988708496,
273,10.0,82.0,0.0,24.0,0.29393383860588074,
273,11.0,24.0,0.0,349.0,0.602651834487915,
273,12.0,349.0,0.0,313.0,0.5273330211639404,
273,13.0,313.0,0.0,79.0,0.6976585388183594,
273,14.0,79.0,1.0,80.0,1.358316421508789,
273,15.0,80.0,0.0,118.0,0.3272676169872284,
273,16.0,118.0,0.0,124.0,0.5115019083023071,
273,17.0,124.0,0.0,116.0,0.7070773243904114,
273,18.0,116.0,0.0,278.0,0.5865817070007324,
273,19.0,278.0,1.0,276.0,0.5580717921257019,
273,20.0,276.0,1.0,267.0,0.7869166135787964,
273,21.0,267.0,1.0,265.0,1.3328444957733154,
273,22.0,265.0,1.0,262.0,0.8168408274650574,
273,23.0,262.0,0.0,261.0,0.8956822156906128,
273,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 0}, {'state': 82, 'action': 0}, {'state': 24, 'action': 0}, {'state': 349, 'action': 0}, {'state': 313, 'action': 0}, {'state': 79, 'action': 1}, {'state': 80, 'action': 0}, {'state': 118, 'action': 0}, {'state': 124, 'action': 0}, {'state': 116, 'action': 0}, {'state': 278, 'action': 1}, {'state': 276, 'action': 1}, {'state': 267, 'action': 1}, {'state': 265, 'action': 1}, {'state': 262, 'action': 0}]"
274,1.0,324.0,0.0,326.0,0.5828137993812561,
274,2.0,326.0,1.0,280.0,0.7911360263824463,
274,3.0,280.0,0.0,397.0,0.6748708486557007,
274,4.0,397.0,0.0,385.0,0.5310331583023071,
274,5.0,385.0,1.0,91.0,1.8878076076507568,
274,6.0,91.0,0.0,85.0,0.6638793349266052,
274,7.0,85.0,1.0,314.0,0.6065540909767151,
274,8.0,314.0,0.0,347.0,0.687415361404419,
274,9.0,347.0,1.0,83.0,0.9390239715576172,
274,10.0,83.0,2.0,77.0,0.903052568435669,
274,11.0,77.0,0.0,75.0,0.6821713447570801,
274,12.0,75.0,1.0,310.0,0.511784017086029,
274,13.0,310.0,0.0,237.0,0.6554685831069946,
274,14.0,237.0,1.0,233.0,0.8367289304733276,
274,15.0,233.0,1.0,234.0,0.6763061285018921,
274,16.0,234.0,0.0,200.0,0.7742519378662109,
274,17.0,200.0,1.0,208.0,0.8734105229377747,
274,18.0,208.0,1.0,145.0,0.8323867321014404,
274,19.0,145.0,1.0,146.0,0.9739900231361389,
274,20.0,146.0,0.0,148.0,0.8243730068206787,
274,21.0,148.0,0.0,227.0,0.8297179937362671,
274,22.0,227.0,2.0,151.0,1.1067688465118408,
274,23.0,151.0,0.0,152.0,0.8534372448921204,
274,24.0,152.0,1.0,154.0,1.9238258600234985,
274,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 1}, {'state': 310, 'action': 0}, {'state': 237, 'action': 1}, {'state': 233, 'action': 1}, {'state': 234, 'action': 0}, {'state': 200, 'action': 1}, {'state': 208, 'action': 1}, {'state': 145, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 1}]"
275,1.0,345.0,1.0,169.0,0.4742787778377533,
275,2.0,169.0,0.0,369.0,0.3787899613380432,
275,3.0,369.0,0.0,168.0,0.7069195508956909,
275,4.0,168.0,1.0,374.0,0.6737807393074036,
275,5.0,374.0,1.0,156.0,0.7588826417922974,
275,6.0,156.0,0.0,157.0,0.3881560266017914,
275,7.0,157.0,0.0,176.0,0.71248859167099,
275,8.0,176.0,0.0,177.0,0.7335435152053833,
275,9.0,177.0,1.0,188.0,0.8077431321144104,
275,10.0,188.0,1.0,146.0,0.2502119541168213,
275,11.0,146.0,0.0,148.0,0.7547956705093384,
275,12.0,148.0,0.0,227.0,0.7626920938491821,
275,13.0,227.0,2.0,151.0,0.9967355728149414,
275,14.0,151.0,0.0,152.0,0.7762252688407898,
275,15.0,152.0,1.0,154.0,1.1280863285064697,
275,16.0,154.0,0.0,4.0,0.542191743850708,
275,,,,,,"[{'state': 345, 'action': 1}, {'state': 169, 'action': 0}, {'state': 369, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 1}, {'state': 188, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 1}, {'state': 154, 'action': 0}]"
276,1.0,395.0,0.0,7.0,0.25272876024246216,
276,2.0,7.0,0.0,340.0,0.24882030487060547,
276,3.0,340.0,0.0,27.0,0.24489803612232208,
276,4.0,27.0,0.0,72.0,0.2336062490940094,
276,5.0,72.0,0.0,409.0,0.25644755363464355,
276,6.0,409.0,0.0,365.0,0.4319761395454407,
276,7.0,365.0,0.0,362.0,0.5093122720718384,
276,8.0,362.0,0.0,358.0,0.6091316342353821,
276,9.0,358.0,0.0,380.0,0.5105724930763245,
276,10.0,380.0,0.0,377.0,0.41656288504600525,
276,11.0,377.0,0.0,42.0,0.4436410069465637,
276,12.0,42.0,0.0,47.0,0.37267714738845825,
276,13.0,47.0,0.0,355.0,0.6516390442848206,
276,14.0,355.0,0.0,19.0,0.7358829379081726,
276,15.0,19.0,0.0,24.0,0.6550410389900208,
276,16.0,24.0,0.0,349.0,0.5288769006729126,
276,17.0,349.0,0.0,313.0,0.5880641341209412,
276,18.0,313.0,0.0,79.0,0.6523550748825073,
276,19.0,79.0,0.0,81.0,0.5796255469322205,
276,20.0,81.0,0.0,117.0,0.6591315865516663,
276,21.0,117.0,0.0,301.0,1.2210822105407715,
276,22.0,301.0,0.0,382.0,0.620099663734436,
276,23.0,382.0,0.0,275.0,0.351329505443573,
276,24.0,275.0,0.0,273.0,0.3106468617916107,
276,25.0,273.0,0.0,372.0,0.5098048448562622,
276,26.0,372.0,0.0,306.0,0.9379053115844727,
276,,,,,,"[{'state': 395, 'action': 0}, {'state': 7, 'action': 0}, {'state': 340, 'action': 0}, {'state': 27, 'action': 0}, {'state': 72, 'action': 0}, {'state': 409, 'action': 0}, {'state': 365, 'action': 0}, {'state': 362, 'action': 0}, {'state': 358, 'action': 0}, {'state': 380, 'action': 0}, {'state': 377, 'action': 0}, {'state': 42, 'action': 0}, {'state': 47, 'action': 0}, {'state': 355, 'action': 0}, {'state': 19, 'action': 0}, {'state': 24, 'action': 0}, {'state': 349, 'action': 0}, {'state': 313, 'action': 0}, {'state': 79, 'action': 0}, {'state': 81, 'action': 0}, {'state': 117, 'action': 0}, {'state': 301, 'action': 0}, {'state': 382, 'action': 0}, {'state': 275, 'action': 0}, {'state': 273, 'action': 0}, {'state': 372, 'action': 0}]"
277,1.0,345.0,1.0,169.0,0.4617808163166046,
277,2.0,169.0,0.0,369.0,0.5414648652076721,
277,3.0,369.0,0.0,168.0,0.6717494130134583,
277,4.0,168.0,1.0,374.0,0.8059566020965576,
277,5.0,374.0,1.0,156.0,0.7892107963562012,
277,6.0,156.0,0.0,157.0,0.6962843537330627,
277,7.0,157.0,0.0,176.0,0.6503506898880005,
277,8.0,176.0,0.0,177.0,0.8511078953742981,
277,9.0,177.0,0.0,189.0,0.6573477387428284,
277,10.0,189.0,1.0,190.0,0.711732804775238,
277,11.0,190.0,0.0,211.0,0.6520246267318726,
277,12.0,211.0,1.0,202.0,0.8368352055549622,
277,13.0,202.0,0.0,235.0,0.5271344780921936,
277,14.0,235.0,0.0,246.0,0.4568786323070526,
277,15.0,246.0,0.0,34.0,0.7344024777412415,
277,16.0,34.0,0.0,33.0,0.6882898211479187,
277,17.0,33.0,0.0,31.0,0.5295679569244385,
277,18.0,31.0,0.0,357.0,0.48321962356567383,
277,19.0,357.0,0.0,40.0,0.6958798766136169,
277,20.0,40.0,1.0,49.0,0.9150980114936829,
277,21.0,49.0,1.0,364.0,0.6197593808174133,
277,22.0,364.0,1.0,48.0,3.2867372035980225,
277,23.0,48.0,0.0,44.0,0.5544072389602661,
277,24.0,44.0,0.0,51.0,0.8708693981170654,
277,,,,,,"[{'state': 345, 'action': 1}, {'state': 169, 'action': 0}, {'state': 369, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 1}, {'state': 49, 'action': 1}, {'state': 364, 'action': 1}, {'state': 48, 'action': 0}, {'state': 44, 'action': 0}]"
278,1.0,85.0,1.0,314.0,0.5752784609794617,
278,2.0,314.0,0.0,347.0,0.6473825573921204,
278,3.0,347.0,1.0,83.0,0.8314507603645325,
278,4.0,83.0,2.0,77.0,0.7584715485572815,
278,5.0,77.0,0.0,75.0,0.6481964588165283,
278,6.0,75.0,1.0,310.0,0.4624119997024536,
278,7.0,310.0,0.0,237.0,0.596320390701294,
278,8.0,237.0,1.0,233.0,0.7857800722122192,
278,9.0,233.0,1.0,234.0,0.6361168622970581,
278,10.0,234.0,0.0,200.0,0.7173056602478027,
278,11.0,200.0,1.0,208.0,0.7916970252990723,
278,12.0,208.0,1.0,145.0,0.7711122632026672,
278,13.0,145.0,1.0,146.0,0.7843520045280457,
278,14.0,146.0,0.0,148.0,0.7676677107810974,
278,15.0,148.0,0.0,227.0,0.7741727828979492,
278,16.0,227.0,2.0,151.0,1.0302236080169678,
278,17.0,151.0,0.0,152.0,0.7902952432632446,
278,18.0,152.0,1.0,154.0,1.2786056995391846,
278,19.0,154.0,0.0,4.0,0.5540100932121277,
278,,,,,,"[{'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 1}, {'state': 310, 'action': 0}, {'state': 237, 'action': 1}, {'state': 233, 'action': 1}, {'state': 234, 'action': 0}, {'state': 200, 'action': 1}, {'state': 208, 'action': 1}, {'state': 145, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 1}, {'state': 154, 'action': 0}]"
279,1.0,324.0,0.0,326.0,0.4044089615345001,
279,2.0,326.0,1.0,280.0,0.735662579536438,
279,3.0,280.0,0.0,397.0,0.71388179063797,
279,4.0,397.0,0.0,385.0,0.551391065120697,
279,5.0,385.0,1.0,91.0,0.8734974265098572,
279,6.0,91.0,0.0,85.0,0.7249935865402222,
279,7.0,85.0,1.0,314.0,0.5704483389854431,
279,8.0,314.0,0.0,347.0,0.7760024070739746,
279,9.0,347.0,1.0,83.0,0.8455923199653625,
279,10.0,83.0,1.0,78.0,0.6208698749542236,
279,11.0,78.0,0.0,50.0,0.6720830798149109,
279,12.0,50.0,1.0,20.0,0.656078040599823,
279,13.0,20.0,0.0,23.0,0.8658679127693176,
279,14.0,23.0,0.0,73.0,0.8791698813438416,
279,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 1}, {'state': 78, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}]"
280,1.0,345.0,1.0,169.0,0.4254497289657593,
280,2.0,169.0,0.0,369.0,0.4689822494983673,
280,3.0,369.0,0.0,168.0,0.662563681602478,
280,4.0,168.0,1.0,374.0,0.7570136189460754,
280,5.0,374.0,1.0,156.0,0.7498197555541992,
280,6.0,156.0,0.0,157.0,0.6925089955329895,
280,7.0,157.0,0.0,176.0,0.6785792708396912,
280,8.0,176.0,0.0,177.0,0.7566966414451599,
280,9.0,177.0,0.0,189.0,0.6962156891822815,
280,10.0,189.0,1.0,190.0,0.6512787938117981,
280,11.0,190.0,0.0,211.0,0.6166977286338806,
280,12.0,211.0,1.0,202.0,0.7741063237190247,
280,13.0,202.0,0.0,235.0,0.5308642387390137,
280,14.0,235.0,0.0,246.0,0.466108500957489,
280,15.0,246.0,0.0,34.0,0.7423975467681885,
280,16.0,34.0,0.0,33.0,0.6960325837135315,
280,17.0,33.0,1.0,30.0,0.6616050601005554,
280,18.0,30.0,1.0,236.0,1.6468387842178345,
280,19.0,236.0,1.0,376.0,1.1662628650665283,
280,,,,,,"[{'state': 345, 'action': 1}, {'state': 169, 'action': 0}, {'state': 369, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 0}, {'state': 189, 'action': 1}, {'state': 190, 'action': 0}, {'state': 211, 'action': 1}, {'state': 202, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 1}, {'state': 30, 'action': 1}, {'state': 236, 'action': 1}]"
281,1.0,144.0,1.0,210.0,0.3720729649066925,
281,2.0,210.0,0.0,191.0,0.3526487350463867,
281,3.0,191.0,0.0,193.0,0.2210375964641571,
281,4.0,193.0,1.0,180.0,0.447193443775177,
281,5.0,180.0,1.0,315.0,0.7820902466773987,
281,6.0,315.0,1.0,185.0,0.592786967754364,
281,7.0,185.0,1.0,179.0,0.8033629059791565,
281,8.0,179.0,2.0,418.0,0.740832507610321,
281,9.0,418.0,1.0,251.0,0.8041903972625732,
281,10.0,251.0,1.0,164.0,0.6753146648406982,
281,11.0,164.0,1.0,174.0,0.765755295753479,
281,12.0,174.0,0.0,159.0,0.8026331663131714,
281,13.0,159.0,0.0,167.0,0.7756816744804382,
281,14.0,167.0,1.0,166.0,0.8619025945663452,
281,15.0,166.0,0.0,392.0,0.7017091512680054,
281,,,,,,"[{'state': 144, 'action': 1}, {'state': 210, 'action': 0}, {'state': 191, 'action': 0}, {'state': 193, 'action': 1}, {'state': 180, 'action': 1}, {'state': 315, 'action': 1}, {'state': 185, 'action': 1}, {'state': 179, 'action': 2}, {'state': 418, 'action': 1}, {'state': 251, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 0}]"
282,1.0,400.0,0.0,286.0,0.6676111817359924,
282,2.0,286.0,0.0,235.0,0.5836521983146667,
282,3.0,235.0,0.0,246.0,0.4930556118488312,
282,4.0,246.0,0.0,34.0,0.6463760733604431,
282,5.0,34.0,0.0,33.0,0.6298312544822693,
282,6.0,33.0,0.0,31.0,0.5472701191902161,
282,7.0,31.0,0.0,357.0,0.5217217206954956,
282,8.0,357.0,0.0,40.0,0.6581990122795105,
282,9.0,40.0,0.0,50.0,0.6661420464515686,
282,10.0,50.0,0.0,19.0,0.6533270478248596,
282,11.0,19.0,0.0,24.0,0.6737169623374939,
282,12.0,24.0,1.0,348.0,0.5371343493461609,
282,13.0,348.0,0.0,347.0,0.7159249186515808,
282,14.0,347.0,1.0,83.0,0.8921235203742981,
282,,,,,,"[{'state': 400, 'action': 0}, {'state': 286, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 0}, {'state': 19, 'action': 0}, {'state': 24, 'action': 1}, {'state': 348, 'action': 0}, {'state': 347, 'action': 1}]"
283,1.0,324.0,0.0,326.0,0.6489803791046143,
283,2.0,326.0,1.0,280.0,0.7144426703453064,
283,3.0,280.0,0.0,397.0,0.5467157363891602,
283,4.0,397.0,0.0,385.0,0.4404343068599701,
283,5.0,385.0,1.0,91.0,1.8998335599899292,
283,6.0,91.0,0.0,85.0,0.49706169962882996,
283,7.0,85.0,1.0,314.0,0.44807156920433044,
283,8.0,314.0,0.0,347.0,0.5764840841293335,
283,9.0,347.0,1.0,83.0,0.6269527673721313,
283,10.0,83.0,2.0,77.0,0.6141993999481201,
283,11.0,77.0,0.0,75.0,0.5800227522850037,
283,12.0,75.0,1.0,310.0,0.3863876760005951,
283,13.0,310.0,1.0,236.0,0.363065242767334,
283,14.0,236.0,1.0,376.0,0.7217100858688354,
283,15.0,376.0,0.0,231.0,0.5528222918510437,
283,16.0,231.0,1.0,198.0,0.6319813132286072,
283,17.0,198.0,1.0,196.0,0.7234576344490051,
283,18.0,196.0,1.0,195.0,0.6766460537910461,
283,19.0,195.0,1.0,180.0,0.6562939286231995,
283,20.0,180.0,1.0,315.0,0.8065342903137207,
283,21.0,315.0,1.0,185.0,0.5978516936302185,
283,22.0,185.0,1.0,179.0,0.7893576622009277,
283,23.0,179.0,2.0,418.0,0.6753155589103699,
283,24.0,418.0,1.0,251.0,0.8278200626373291,
283,25.0,251.0,1.0,164.0,0.6552067399024963,
283,26.0,164.0,1.0,174.0,0.7831732630729675,
283,27.0,174.0,0.0,159.0,0.7976194620132446,
283,28.0,159.0,0.0,167.0,0.7697760462760925,
283,29.0,167.0,1.0,166.0,0.8800026178359985,
283,30.0,166.0,0.0,392.0,0.739498496055603,
283,,,,,,"[{'state': 324, 'action': 0}, {'state': 326, 'action': 1}, {'state': 280, 'action': 0}, {'state': 397, 'action': 0}, {'state': 385, 'action': 1}, {'state': 91, 'action': 0}, {'state': 85, 'action': 1}, {'state': 314, 'action': 0}, {'state': 347, 'action': 1}, {'state': 83, 'action': 2}, {'state': 77, 'action': 0}, {'state': 75, 'action': 1}, {'state': 310, 'action': 1}, {'state': 236, 'action': 1}, {'state': 376, 'action': 0}, {'state': 231, 'action': 1}, {'state': 198, 'action': 1}, {'state': 196, 'action': 1}, {'state': 195, 'action': 1}, {'state': 180, 'action': 1}, {'state': 315, 'action': 1}, {'state': 185, 'action': 1}, {'state': 179, 'action': 2}, {'state': 418, 'action': 1}, {'state': 251, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 0}]"
284,1.0,287.0,0.0,200.0,0.6158164143562317,
284,2.0,200.0,1.0,208.0,0.5066689252853394,
284,3.0,208.0,1.0,145.0,0.5768635272979736,
284,4.0,145.0,1.0,146.0,1.116104245185852,
284,5.0,146.0,0.0,148.0,0.6618841290473938,
284,6.0,148.0,0.0,227.0,0.6689652800559998,
284,7.0,227.0,2.0,151.0,0.9921137094497681,
284,8.0,151.0,0.0,152.0,0.6793058514595032,
284,9.0,152.0,0.0,153.0,0.5383427739143372,
284,10.0,153.0,0.0,155.0,0.26635026931762695,
284,11.0,155.0,1.0,164.0,0.41613757610321045,
284,12.0,164.0,1.0,174.0,0.769541323184967,
284,13.0,174.0,0.0,159.0,0.804878830909729,
284,14.0,159.0,0.0,167.0,0.7729043364524841,
284,15.0,167.0,1.0,166.0,0.8692649602890015,
284,16.0,166.0,0.0,392.0,0.7061843872070312,
284,,,,,,"[{'state': 287, 'action': 0}, {'state': 200, 'action': 1}, {'state': 208, 'action': 1}, {'state': 145, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 0}, {'state': 153, 'action': 0}, {'state': 155, 'action': 1}, {'state': 164, 'action': 1}, {'state': 174, 'action': 0}, {'state': 159, 'action': 0}, {'state': 167, 'action': 1}, {'state': 166, 'action': 0}]"
285,1.0,345.0,1.0,169.0,0.4097382724285126,
285,2.0,169.0,0.0,369.0,0.3256879448890686,
285,3.0,369.0,0.0,168.0,0.6884074807167053,
285,4.0,168.0,1.0,374.0,0.5994395017623901,
285,5.0,374.0,1.0,156.0,0.7012070417404175,
285,6.0,156.0,0.0,157.0,0.3765597939491272,
285,7.0,157.0,0.0,176.0,0.7005674242973328,
285,8.0,176.0,0.0,177.0,0.7173349857330322,
285,9.0,177.0,1.0,188.0,0.7436531782150269,
285,10.0,188.0,1.0,146.0,0.25144776701927185,
285,11.0,146.0,0.0,148.0,0.7355029582977295,
285,12.0,148.0,0.0,227.0,0.7433441877365112,
285,13.0,227.0,2.0,151.0,0.9091777801513672,
285,14.0,151.0,0.0,152.0,0.7580099701881409,
285,15.0,152.0,1.0,154.0,0.8575912714004517,
285,16.0,154.0,0.0,4.0,0.5497859120368958,
285,,,,,,"[{'state': 345, 'action': 1}, {'state': 169, 'action': 0}, {'state': 369, 'action': 0}, {'state': 168, 'action': 1}, {'state': 374, 'action': 1}, {'state': 156, 'action': 0}, {'state': 157, 'action': 0}, {'state': 176, 'action': 0}, {'state': 177, 'action': 1}, {'state': 188, 'action': 1}, {'state': 146, 'action': 0}, {'state': 148, 'action': 0}, {'state': 227, 'action': 2}, {'state': 151, 'action': 0}, {'state': 152, 'action': 1}, {'state': 154, 'action': 0}]"
286,1.0,286.0,0.0,235.0,0.5021237730979919,
286,2.0,235.0,0.0,246.0,0.45580345392227173,
286,3.0,246.0,0.0,34.0,0.6924097537994385,
286,4.0,34.0,0.0,33.0,0.6508763432502747,
286,5.0,33.0,0.0,31.0,0.503183126449585,
286,6.0,31.0,0.0,357.0,0.498092383146286,
286,7.0,357.0,0.0,40.0,0.6690853238105774,
286,8.0,40.0,0.0,50.0,0.6806959509849548,
286,9.0,50.0,1.0,20.0,0.6865153908729553,
286,10.0,20.0,0.0,23.0,0.7677459120750427,
286,11.0,23.0,0.0,73.0,0.7595082521438599,
286,12.0,73.0,0.0,22.0,0.48684072494506836,
286,13.0,22.0,0.0,329.0,0.703742504119873,
286,14.0,329.0,0.0,89.0,0.708602786064148,
286,15.0,89.0,0.0,281.0,0.7574762105941772,
286,16.0,281.0,0.0,325.0,0.5458340644836426,
286,,,,,,"[{'state': 286, 'action': 0}, {'state': 235, 'action': 0}, {'state': 246, 'action': 0}, {'state': 34, 'action': 0}, {'state': 33, 'action': 0}, {'state': 31, 'action': 0}, {'state': 357, 'action': 0}, {'state': 40, 'action': 0}, {'state': 50, 'action': 1}, {'state': 20, 'action': 0}, {'state': 23, 'action': 0}, {'state': 73, 'action': 0}, {'state': 22, 'action': 0}, {'state': 329, 'action': 0}, {'state': 89, 'action': 0}, {'state': 281, 'action': 0}]"
287,1.0,212.0,0.0,153.0,1.367051362991333,
287,2.0,153.0,1.0,156.0,0.419274240732193,
287,3.0,156.0,0.0,157.0,0.7386594414710999,
287,4.0,157.0,0.0,176.0,0.6362513303756714,
287,5.0,176.0,0.0,177.0,0.8470733761787415,
287,6.0,177.0,0.0,189.0,0.7974786162376404,
287,7.0,189.0,1.0,190.0,0.7955905199050903,
287,8.0,190.0,0.0,211.0,0.6693508625030518,
287,9.0,211.0,1.0,202.0,0.6982272863388062,
